text	frequency
这列	9.9999999999999995e-08
这远	9.9999999999999995e-08
远藤	9.9999999999999995e-08
连射	9.9999999999999995e-08
迪化	9.9999999999999995e-08
追记	9.9999999999999995e-08
适值	9.9999999999999995e-08
逃不掉	9.9999999999999995e-08
透明质	9.9999999999999995e-08
通讯处	9.9999999999999995e-08
逻辑学家	9.9999999999999995e-08
遍寻	9.9999999999999995e-08
遗传因子	9.9999999999999995e-08
遛弯	9.9999999999999995e-08
避暑胜地	9.9999999999999995e-08
邓本殷	9.9999999999999995e-08
郑国	9.9999999999999995e-08
郭永怀	9.9999999999999995e-08
鄂博	9.9999999999999995e-08
鄙薄	9.9999999999999995e-08
酒徒	9.9999999999999995e-08
酱园	9.9999999999999995e-08
采区	9.9999999999999995e-08
量体裁衣	9.9999999999999995e-08
金宣宗	9.9999999999999995e-08
金章宗	9.9999999999999995e-08
金蝉	9.9999999999999995e-08
钱正英	9.9999999999999995e-08
钱龙	9.9999999999999995e-08
锯末	9.9999999999999995e-08
锻铁	9.9999999999999995e-08
长亭	9.9999999999999995e-08
闪灵	9.9999999999999995e-08
问天	9.9999999999999995e-08
问说	9.9999999999999995e-08
闲不住	9.9999999999999995e-08
闵行校	9.9999999999999995e-08
阔佬	9.9999999999999995e-08
防抖	9.9999999999999995e-08
防护系统	9.9999999999999995e-08
阿密	9.9999999999999995e-08
阿德雷	9.9999999999999995e-08
阿摩	9.9999999999999995e-08
阿散蒂	9.9999999999999995e-08
阿旺	9.9999999999999995e-08
阿维兰热	9.9999999999999995e-08
阿里亚	9.9999999999999995e-08
附院	9.9999999999999995e-08
陈再道	9.9999999999999995e-08
陈文	9.9999999999999995e-08
陡增	9.9999999999999995e-08
陶工	9.9999999999999995e-08
陶弘景	9.9999999999999995e-08
隆回	9.9999999999999995e-08
随波	9.9999999999999995e-08
随附	9.9999999999999995e-08
雄猫	9.9999999999999995e-08
雅佳	9.9999999999999995e-08
雌二醇	9.9999999999999995e-08
雷神之锤	9.9999999999999995e-08
霍尔姆	9.9999999999999995e-08
霍尔斯特	9.9999999999999995e-08
霍邱县	9.9999999999999995e-08
青玉	9.9999999999999995e-08
青贮	9.9999999999999995e-08
青铜器时代	9.9999999999999995e-08
青龙桥	9.9999999999999995e-08
非处	9.9999999999999995e-08
面宽	9.9999999999999995e-08
面汤	9.9999999999999995e-08
鞭毛虫	9.9999999999999995e-08
韬略	9.9999999999999995e-08
音变	9.9999999999999995e-08
音感	9.9999999999999995e-08
顶岗	9.9999999999999995e-08
须眉	9.9999999999999995e-08
顿觉	9.9999999999999995e-08
颅腔	9.9999999999999995e-08
风光旖旎	9.9999999999999995e-08
风吕	9.9999999999999995e-08
飙车族	9.9999999999999995e-08
飞到	9.9999999999999995e-08
飞剑	9.9999999999999995e-08
飞行区	9.9999999999999995e-08
食古不化	9.9999999999999995e-08
餐馆老板	9.9999999999999995e-08
饮酒作乐	9.9999999999999995e-08
香巴拉	9.9999999999999995e-08
香槟色	9.9999999999999995e-08
香醋	9.9999999999999995e-08
马尔瓦	9.9999999999999995e-08
马连良	9.9999999999999995e-08
马靴	9.9999999999999995e-08
驷马难追	9.9999999999999995e-08
骑墙	9.9999999999999995e-08
骚味	9.9999999999999995e-08
骨病	9.9999999999999995e-08
骨肉分离	9.9999999999999995e-08
高华	9.9999999999999995e-08
高君宇	9.9999999999999995e-08
高比	9.9999999999999995e-08
高顿	9.9999999999999995e-08
魈	9.9999999999999995e-08
魏尔斯	9.9999999999999995e-08
魔音	9.9999999999999995e-08
鱼亚科	9.9999999999999995e-08
鱼水	9.9999999999999995e-08
鱼腥草	9.9999999999999995e-08
鲹	9.9999999999999995e-08
鸡丁	9.9999999999999995e-08
鸡足山	9.9999999999999995e-08
鹿鸣	9.9999999999999995e-08
麦克洛	9.9999999999999995e-08
麸皮	9.9999999999999995e-08
麻栗坡县	9.9999999999999995e-08
麻耶	9.9999999999999995e-08
麻里	9.9999999999999995e-08
黄华	9.9999999999999995e-08
黄裳	9.9999999999999995e-08
黔北	9.9999999999999995e-08
鼎湖	9.9999999999999995e-08
鼓山	9.9999999999999995e-08
齿鲸	9.9999999999999995e-08
龙国	9.9999999999999995e-08
龙年	9.9999999999999995e-08
0000x0000	9.772372209558111e-08
1kg	9.772372209558111e-08
3h	9.772372209558111e-08
8b	9.772372209558111e-08
a7%	9.772372209558111e-08
acceleration	9.772372209558111e-08
alvaro	9.772372209558111e-08
ambrose	9.772372209558111e-08
andes	9.772372209558111e-08
andromeda	9.772372209558111e-08
appeals	9.772372209558111e-08
armour	9.772372209558111e-08
asics	9.772372209558111e-08
assumed	9.772372209558111e-08
autumn	9.772372209558111e-08
aux	9.772372209558111e-08
barb	9.772372209558111e-08
bca	9.772372209558111e-08
bellamy	9.772372209558111e-08
besar	9.772372209558111e-08
bess	9.772372209558111e-08
bixby	9.772372209558111e-08
bounce	9.772372209558111e-08
bri	9.772372209558111e-08
catia	9.772372209558111e-08
cds	9.772372209558111e-08
cheri	9.772372209558111e-08
chuan	9.772372209558111e-08
cmd	9.772372209558111e-08
comi	9.772372209558111e-08
complain	9.772372209558111e-08
computing	9.772372209558111e-08
conduct	9.772372209558111e-08
converter	9.772372209558111e-08
crc	9.772372209558111e-08
creature	9.772372209558111e-08
ctp	9.772372209558111e-08
defeat	9.772372209558111e-08
difficult	9.772372209558111e-08
distant	9.772372209558111e-08
dodo	9.772372209558111e-08
dordrecht	9.772372209558111e-08
dramatic	9.772372209558111e-08
dur	9.772372209558111e-08
dvi	9.772372209558111e-08
effort	9.772372209558111e-08
elsie	9.772372209558111e-08
emirates	9.772372209558111e-08
enemies	9.772372209558111e-08
exact	9.772372209558111e-08
exif	9.772372209558111e-08
experimental	9.772372209558111e-08
exploitation	9.772372209558111e-08
fujifilm	9.772372209558111e-08
greer	9.772372209558111e-08
grumman	9.772372209558111e-08
hex	9.772372209558111e-08
holes	9.772372209558111e-08
imagery	9.772372209558111e-08
injured	9.772372209558111e-08
instrument	9.772372209558111e-08
irregular	9.772372209558111e-08
issn	9.772372209558111e-08
kbps	9.772372209558111e-08
lerner	9.772372209558111e-08
libya	9.772372209558111e-08
macarthur	9.772372209558111e-08
maher	9.772372209558111e-08
marlo	9.772372209558111e-08
marriott	9.772372209558111e-08
massa	9.772372209558111e-08
mock	9.772372209558111e-08
mohd	9.772372209558111e-08
mui	9.772372209558111e-08
mute	9.772372209558111e-08
nacl	9.772372209558111e-08
naoh	9.772372209558111e-08
nara	9.772372209558111e-08
needle	9.772372209558111e-08
nyse	9.772372209558111e-08
occupational	9.772372209558111e-08
palestinian	9.772372209558111e-08
patriarch	9.772372209558111e-08
presley	9.772372209558111e-08
probably	9.772372209558111e-08
pua	9.772372209558111e-08
putra	9.772372209558111e-08
qaeda	9.772372209558111e-08
ragnarok	9.772372209558111e-08
rashid	9.772372209558111e-08
rasmussen	9.772372209558111e-08
rcep	9.772372209558111e-08
recorded	9.772372209558111e-08
recreation	9.772372209558111e-08
rel	9.772372209558111e-08
rodeo	9.772372209558111e-08
ronny	9.772372209558111e-08
rotten	9.772372209558111e-08
sac	9.772372209558111e-08
satan	9.772372209558111e-08
scsi	9.772372209558111e-08
sdr	9.772372209558111e-08
servers	9.772372209558111e-08
shaped	9.772372209558111e-08
siberian	9.772372209558111e-08
sings	9.772372209558111e-08
slashdot	9.772372209558111e-08
squared	9.772372209558111e-08
statesman	9.772372209558111e-08
suarez	9.772372209558111e-08
submit	9.772372209558111e-08
sutra	9.772372209558111e-08
tammy	9.772372209558111e-08
tetsu	9.772372209558111e-08
tiff	9.772372209558111e-08
timo	9.772372209558111e-08
tous	9.772372209558111e-08
treasury	9.772372209558111e-08
udf	9.772372209558111e-08
unemployment	9.772372209558111e-08
ven	9.772372209558111e-08
ventures	9.772372209558111e-08
wishes	9.772372209558111e-08
xvid	9.772372209558111e-08
y1	9.772372209558111e-08
̩	9.772372209558111e-08
♠	9.772372209558111e-08
一个五岁	9.772372209558111e-08
一个巴掌拍不响	9.772372209558111e-08
一二三四	9.772372209558111e-08
一元论	9.772372209558111e-08
一准	9.772372209558111e-08
一千条	9.772372209558111e-08
一半多	9.772372209558111e-08
一妻多夫	9.772372209558111e-08
一极	9.772372209558111e-08
一热	9.772372209558111e-08
一臂	9.772372209558111e-08
一面之缘	9.772372209558111e-08
三不管	9.772372209558111e-08
三十而立	9.772372209558111e-08
三斗	9.772372209558111e-08
三角翼	9.772372209558111e-08
上下一心	9.772372209558111e-08
上半时	9.772372209558111e-08
上庭	9.772372209558111e-08
上满	9.772372209558111e-08
上蜡	9.772372209558111e-08
上见	9.772372209558111e-08
下不了台	9.772372209558111e-08
下龙湾	9.772372209558111e-08
不传	9.772372209558111e-08
不但如此	9.772372209558111e-08
不依不饶	9.772372209558111e-08
不减当年	9.772372209558111e-08
不可胜数	9.772372209558111e-08
不知者	9.772372209558111e-08
不辍	9.772372209558111e-08
不过关	9.772372209558111e-08
与虎谋皮	9.772372209558111e-08
专利号	9.772372209558111e-08
专制制度	9.772372209558111e-08
专研	9.772372209558111e-08
专门人才	9.772372209558111e-08
世世	9.772372209558111e-08
世局	9.772372209558111e-08
东北亚地区	9.772372209558111e-08
东垣	9.772372209558111e-08
东方时空	9.772372209558111e-08
中住	9.772372209558111e-08
中共上海市委	9.772372209558111e-08
中取	9.772372209558111e-08
中国电信集团	9.772372209558111e-08
中国象棋	9.772372209558111e-08
中央大街	9.772372209558111e-08
中央情报部	9.772372209558111e-08
中山王	9.772372209558111e-08
中杀	9.772372209558111e-08
中顾委	9.772372209558111e-08
临邑县	9.772372209558111e-08
为人正直	9.772372209558111e-08
主产地	9.772372209558111e-08
丽晶	9.772372209558111e-08
之山	9.772372209558111e-08
之灯	9.772372209558111e-08
乌拉特中旗	9.772372209558111e-08
乌马尔	9.772372209558111e-08
乘隙	9.772372209558111e-08
乙丙	9.772372209558111e-08
九十岁	9.772372209558111e-08
九届全国人大	9.772372209558111e-08
九路	9.772372209558111e-08
九龙湾	9.772372209558111e-08
也给	9.772372209558111e-08
习艺	9.772372209558111e-08
买春	9.772372209558111e-08
二万五千里长征	9.772372209558111e-08
二乘	9.772372209558111e-08
二排	9.772372209558111e-08
二桥	9.772372209558111e-08
亏心事	9.772372209558111e-08
互设	9.772372209558111e-08
五服	9.772372209558111e-08
五环路	9.772372209558111e-08
井架	9.772372209558111e-08
井然	9.772372209558111e-08
亚太经济	9.772372209558111e-08
亚行	9.772372209558111e-08
享尽	9.772372209558111e-08
亮堂	9.772372209558111e-08
人工控制	9.772372209558111e-08
人怕	9.772372209558111e-08
人才外流	9.772372209558111e-08
人权宣言	9.772372209558111e-08
仁怀市	9.772372209558111e-08
介护	9.772372209558111e-08
仍想	9.772372209558111e-08
从本	9.772372209558111e-08
从桥	9.772372209558111e-08
代省长	9.772372209558111e-08
以鱼	9.772372209558111e-08
仲春	9.772372209558111e-08
伊凡雷	9.772372209558111e-08
伊底帕斯	9.772372209558111e-08
伊莎贝	9.772372209558111e-08
休眠火山	9.772372209558111e-08
优米	9.772372209558111e-08
会区	9.772372209558111e-08
会射	9.772372209558111e-08
传中球	9.772372209558111e-08
传经	9.772372209558111e-08
传输方式	9.772372209558111e-08
传进	9.772372209558111e-08
传述	9.772372209558111e-08
似锦	9.772372209558111e-08
但并	9.772372209558111e-08
位上	9.772372209558111e-08
体中	9.772372209558111e-08
体节	9.772372209558111e-08
何力	9.772372209558111e-08
余兴节目	9.772372209558111e-08
余干县	9.772372209558111e-08
余量	9.772372209558111e-08
依凭	9.772372209558111e-08
依安	9.772372209558111e-08
侯宝林	9.772372209558111e-08
侯德健	9.772372209558111e-08
俊文	9.772372209558111e-08
保价	9.772372209558111e-08
保函	9.772372209558111e-08
保育员	9.772372209558111e-08
信主	9.772372209558111e-08
信誉度	9.772372209558111e-08
倒底	9.772372209558111e-08
借光	9.772372209558111e-08
假睫毛	9.772372209558111e-08
偏头	9.772372209558111e-08
催吐	9.772372209558111e-08
元末明	9.772372209558111e-08
充满生机	9.772372209558111e-08
先不谈	9.772372209558111e-08
光复会	9.772372209558111e-08
光谱线	9.772372209558111e-08
克夫	9.772372209558111e-08
党员大会	9.772372209558111e-08
入店	9.772372209558111e-08
全国侨联	9.772372209558111e-08
全对	9.772372209558111e-08
全身检查	9.772372209558111e-08
公共租界	9.772372209558111e-08
公安干警	9.772372209558111e-08
六公里	9.772372209558111e-08
六星期	9.772372209558111e-08
六款	9.772372209558111e-08
六法	9.772372209558111e-08
共乘	9.772372209558111e-08
共存亡	9.772372209558111e-08
共花	9.772372209558111e-08
兴文县	9.772372209558111e-08
兵长	9.772372209558111e-08
其数	9.772372209558111e-08
兹罗提	9.772372209558111e-08
养廉	9.772372209558111e-08
内夫	9.772372209558111e-08
内审	9.772372209558111e-08
再举	9.772372209558111e-08
冒然	9.772372209558111e-08
冥思	9.772372209558111e-08
冬令营	9.772372209558111e-08
冯骥才	9.772372209558111e-08
冲锋号	9.772372209558111e-08
几十岁	9.772372209558111e-08
几百万元	9.772372209558111e-08
出席人	9.772372209558111e-08
出是	9.772372209558111e-08
出苗	9.772372209558111e-08
分牌	9.772372209558111e-08
分讯	9.772372209558111e-08
切割机	9.772372209558111e-08
刘玉玲	9.772372209558111e-08
刘秀	9.772372209558111e-08
刘老师	9.772372209558111e-08
刘鹏	9.772372209558111e-08
刚愎自用	9.772372209558111e-08
创造性地	9.772372209558111e-08
刨花板	9.772372209558111e-08
利国利民	9.772372209558111e-08
刷漆	9.772372209558111e-08
前言不搭后语	9.772372209558111e-08
劝勉	9.772372209558111e-08
功能定位	9.772372209558111e-08
加利亚	9.772372209558111e-08
加害于	9.772372209558111e-08
加数	9.772372209558111e-08
加诺夫	9.772372209558111e-08
加里曼丹岛	9.772372209558111e-08
动系统	9.772372209558111e-08
劳军	9.772372209558111e-08
勤奋工作	9.772372209558111e-08
包罗万有	9.772372209558111e-08
北京大学人民医院	9.772372209558111e-08
十三太保	9.772372209558111e-08
十六铺	9.772372209558111e-08
十度	9.772372209558111e-08
十架	9.772372209558111e-08
十门	9.772372209558111e-08
千万吨	9.772372209558111e-08
千吨级	9.772372209558111e-08
升旗仪式	9.772372209558111e-08
升降梯	9.772372209558111e-08
午餐肉	9.772372209558111e-08
半根	9.772372209558111e-08
半百	9.772372209558111e-08
华北局	9.772372209558111e-08
卓玛	9.772372209558111e-08
卓见	9.772372209558111e-08
单里	9.772372209558111e-08
南洋杉	9.772372209558111e-08
卡拉姆	9.772372209558111e-08
卡鲁斯	9.772372209558111e-08
卫戍区	9.772372209558111e-08
卯足	9.772372209558111e-08
印模	9.772372209558111e-08
印第安那	9.772372209558111e-08
即告	9.772372209558111e-08
即时性	9.772372209558111e-08
即逝	9.772372209558111e-08
卷扬机	9.772372209558111e-08
卷面	9.772372209558111e-08
原能	9.772372209558111e-08
厨卫	9.772372209558111e-08
县吏	9.772372209558111e-08
双系统	9.772372209558111e-08
双足	9.772372209558111e-08
发梢	9.772372209558111e-08
发钞	9.772372209558111e-08
变音	9.772372209558111e-08
叙事性	9.772372209558111e-08
口若悬河	9.772372209558111e-08
古厝	9.772372209558111e-08
召集令	9.772372209558111e-08
可以信赖	9.772372209558111e-08
可储存	9.772372209558111e-08
台视	9.772372209558111e-08
史稿	9.772372209558111e-08
史考	9.772372209558111e-08
右旋	9.772372209558111e-08
叶卡捷琳娜	9.772372209558111e-08
叶向高	9.772372209558111e-08
叽里咕噜	9.772372209558111e-08
吉坚赞	9.772372209558111e-08
吉林长春	9.772372209558111e-08
吉水县	9.772372209558111e-08
同居人	9.772372209558111e-08
后发制人	9.772372209558111e-08
向钱看	9.772372209558111e-08
吞下去	9.772372209558111e-08
听其自然	9.772372209558111e-08
听起	9.772372209558111e-08
吴绮莉	9.772372209558111e-08
吴茱萸	9.772372209558111e-08
吴静	9.772372209558111e-08
周宁	9.772372209558111e-08
周期律	9.772372209558111e-08
和普京	9.772372209558111e-08
和田县	9.772372209558111e-08
哀帝	9.772372209558111e-08
哈迈德	9.772372209558111e-08
响水县	9.772372209558111e-08
哭过	9.772372209558111e-08
唇形科	9.772372209558111e-08
唐代宗	9.772372209558111e-08
唱对台戏	9.772372209558111e-08
商工	9.772372209558111e-08
啣	9.772372209558111e-08
喝下去	9.772372209558111e-08
嚓	9.772372209558111e-08
四十五度	9.772372209558111e-08
四夜	9.772372209558111e-08
四姐	9.772372209558111e-08
四川省人民政府	9.772372209558111e-08
四盘	9.772372209558111e-08
围拢	9.772372209558111e-08
固定装置	9.772372209558111e-08
国之君	9.772372209558111e-08
国安俱乐部	9.772372209558111e-08
国家邮政局	9.772372209558111e-08
国格	9.772372209558111e-08
国王队	9.772372209558111e-08
国际航运	9.772372209558111e-08
国魂	9.772372209558111e-08
图区	9.772372209558111e-08
图卷	9.772372209558111e-08
图形处理	9.772372209558111e-08
图网	9.772372209558111e-08
囿于	9.772372209558111e-08
土共	9.772372209558111e-08
土默特右旗	9.772372209558111e-08
圣丹斯	9.772372209558111e-08
圣伯纳	9.772372209558111e-08
圩镇	9.772372209558111e-08
地址栏	9.772372209558111e-08
地方主义	9.772372209558111e-08
坏球	9.772372209558111e-08
埃兹	9.772372209558111e-08
埃弗拉	9.772372209558111e-08
埃拉托	9.772372209558111e-08
城有	9.772372209558111e-08
城步	9.772372209558111e-08
城线	9.772372209558111e-08
基斯坦	9.772372209558111e-08
塑料制品	9.772372209558111e-08
墙垣	9.772372209558111e-08
墙洞	9.772372209558111e-08
壬午	9.772372209558111e-08
壮男	9.772372209558111e-08
复写	9.772372209558111e-08
复眼	9.772372209558111e-08
复调	9.772372209558111e-08
夏侯霸	9.772372209558111e-08
夏历	9.772372209558111e-08
外事学院	9.772372209558111e-08
多轴	9.772372209558111e-08
多问	9.772372209558111e-08
大冷	9.772372209558111e-08
大年夜	9.772372209558111e-08
大戟科	9.772372209558111e-08
大暑	9.772372209558111e-08
大洋网	9.772372209558111e-08
大礼包	9.772372209558111e-08
大篆	9.772372209558111e-08
大腿骨	9.772372209558111e-08
大通银行	9.772372209558111e-08
大部头	9.772372209558111e-08
大量出	9.772372209558111e-08
天时地利	9.772372209558111e-08
天汉	9.772372209558111e-08
天纵	9.772372209558111e-08
太子党	9.772372209558111e-08
夫妻生活	9.772372209558111e-08
夹著	9.772372209558111e-08
奇瓦瓦州	9.772372209558111e-08
奈森	9.772372209558111e-08
奈瑟	9.772372209558111e-08
奎松	9.772372209558111e-08
奠基石	9.772372209558111e-08
奥伦	9.772372209558111e-08
奥吉	9.772372209558111e-08
奥尔布	9.772372209558111e-08
女博士	9.772372209558111e-08
女史	9.772372209558111e-08
女秘	9.772372209558111e-08
奴儿干	9.772372209558111e-08
奸尸	9.772372209558111e-08
好几条	9.772372209558111e-08
如狗	9.772372209558111e-08
妄称	9.772372209558111e-08
娇艳欲滴	9.772372209558111e-08
婚介	9.772372209558111e-08
嫒	9.772372209558111e-08
嫦娥奔月	9.772372209558111e-08
子牙河	9.772372209558111e-08
孔家	9.772372209558111e-08
季前	9.772372209558111e-08
季风雨	9.772372209558111e-08
孤孤单单	9.772372209558111e-08
孤峰	9.772372209558111e-08
孤男寡女	9.772372209558111e-08
学金	9.772372209558111e-08
孰是孰非	9.772372209558111e-08
孰轻孰重	9.772372209558111e-08
守丧	9.772372209558111e-08
安多县	9.772372209558111e-08
安德雷	9.772372209558111e-08
安波	9.772372209558111e-08
完达山	9.772372209558111e-08
官们	9.772372209558111e-08
官僚作风	9.772372209558111e-08
定婚	9.772372209558111e-08
定规	9.772372209558111e-08
实难	9.772372209558111e-08
客户关系	9.772372209558111e-08
客货运	9.772372209558111e-08
宣传材料	9.772372209558111e-08
宣化区	9.772372209558111e-08
家协会	9.772372209558111e-08
家庭版	9.772372209558111e-08
容光	9.772372209558111e-08
宿务	9.772372209558111e-08
寄放在	9.772372209558111e-08
富拉尔基	9.772372209558111e-08
富蕴县	9.772372209558111e-08
寒露	9.772372209558111e-08
对人体	9.772372209558111e-08
导带	9.772372209558111e-08
导游证	9.772372209558111e-08
封关	9.772372209558111e-08
封门	9.772372209558111e-08
専	9.772372209558111e-08
射得	9.772372209558111e-08
尊老爱幼	9.772372209558111e-08
小凤	9.772372209558111e-08
小师弟	9.772372209558111e-08
小演员	9.772372209558111e-08
小点心	9.772372209558111e-08
小皮	9.772372209558111e-08
小石头	9.772372209558111e-08
小鸣	9.772372209558111e-08
尔夫	9.772372209558111e-08
尤因	9.772372209558111e-08
尼格罗	9.772372209558111e-08
山岛	9.772372209558111e-08
山峡	9.772372209558111e-08
山越	9.772372209558111e-08
岛田	9.772372209558111e-08
岳山	9.772372209558111e-08
嵌板	9.772372209558111e-08
巜	9.772372209558111e-08
工余	9.772372209558111e-08
工具钢	9.772372209558111e-08
工资单	9.772372209558111e-08
左二	9.772372209558111e-08
巨噬细胞	9.772372209558111e-08
巫溪县	9.772372209558111e-08
巴尔斯	9.772372209558111e-08
布希总统	9.772372209558111e-08
布雷斯特	9.772372209558111e-08
帅到	9.772372209558111e-08
师资队伍	9.772372209558111e-08
希腊式	9.772372209558111e-08
帕拉斯	9.772372209558111e-08
帕金森氏症	9.772372209558111e-08
帘幕	9.772372209558111e-08
常例	9.772372209558111e-08
常遭	9.772372209558111e-08
干到底	9.772372209558111e-08
干呕	9.772372209558111e-08
干隆年间	9.772372209558111e-08
平乐县	9.772372209558111e-08
平安县	9.772372209558111e-08
平松	9.772372209558111e-08
平辈	9.772372209558111e-08
年冬	9.772372209558111e-08
幽居	9.772372209558111e-08
广告栏	9.772372209558111e-08
广建	9.772372209558111e-08
广汇	9.772372209558111e-08
序跋	9.772372209558111e-08
库德人	9.772372209558111e-08
底泥	9.772372209558111e-08
底里	9.772372209558111e-08
廆	9.772372209558111e-08
廊庑	9.772372209558111e-08
延边州	9.772372209558111e-08
建平县	9.772372209558111e-08
开前	9.772372209558111e-08
开远市	9.772372209558111e-08
弃暗投明	9.772372209558111e-08
弗拉迪米尔	9.772372209558111e-08
弘道	9.772372209558111e-08
张志刚	9.772372209558111e-08
张旭东	9.772372209558111e-08
张燕	9.772372209558111e-08
张超	9.772372209558111e-08
张雨生	9.772372209558111e-08
归公	9.772372209558111e-08
彜	9.772372209558111e-08
彶	9.772372209558111e-08
征南将军	9.772372209558111e-08
待制	9.772372209558111e-08
律师公会	9.772372209558111e-08
徐达	9.772372209558111e-08
徒儿	9.772372209558111e-08
循环式	9.772372209558111e-08
微博微信	9.772372209558111e-08
微电子学	9.772372209558111e-08
微结构	9.772372209558111e-08
心子	9.772372209558111e-08
心理系	9.772372209558111e-08
必争之地	9.772372209558111e-08
必到	9.772372209558111e-08
必经之地	9.772372209558111e-08
忧惧	9.772372209558111e-08
忻口	9.772372209558111e-08
怡情	9.772372209558111e-08
急弯	9.772372209558111e-08
性本善	9.772372209558111e-08
总冠	9.772372209558111e-08
总开关	9.772372209558111e-08
恢复力	9.772372209558111e-08
恩克鲁玛	9.772372209558111e-08
悄声	9.772372209558111e-08
悠子	9.772372209558111e-08
想来想去	9.772372209558111e-08
懔	9.772372209558111e-08
成千成万	9.772372209558111e-08
成电	9.772372209558111e-08
我望	9.772372209558111e-08
我谨	9.772372209558111e-08
战死沙场	9.772372209558111e-08
战火纷飞	9.772372209558111e-08
房屋贷款	9.772372209558111e-08
所面	9.772372209558111e-08
手工业者	9.772372209558111e-08
打心	9.772372209558111e-08
扔出去	9.772372209558111e-08
技术引进	9.772372209558111e-08
投降书	9.772372209558111e-08
抢亲	9.772372209558111e-08
护路	9.772372209558111e-08
报料	9.772372209558111e-08
拉网式	9.772372209558111e-08
拔得	9.772372209558111e-08
拖拉机手	9.772372209558111e-08
招儿	9.772372209558111e-08
挈	9.772372209558111e-08
挖地道	9.772372209558111e-08
挡土墙	9.772372209558111e-08
捅破	9.772372209558111e-08
捡破烂	9.772372209558111e-08
换作	9.772372209558111e-08
换锁	9.772372209558111e-08
排风	9.772372209558111e-08
探矿权	9.772372209558111e-08
接触点	9.772372209558111e-08
推恩	9.772372209558111e-08
提子	9.772372209558111e-08
提托	9.772372209558111e-08
搭扣	9.772372209558111e-08
搭棚	9.772372209558111e-08
摄影艺术	9.772372209558111e-08
摘下来	9.772372209558111e-08
撒花	9.772372209558111e-08
播完	9.772372209558111e-08
播种机	9.772372209558111e-08
收藏界	9.772372209558111e-08
收集整理	9.772372209558111e-08
攻顶	9.772372209558111e-08
政院	9.772372209558111e-08
敏达	9.772372209558111e-08
教学部	9.772372209558111e-08
敞亮	9.772372209558111e-08
敢管	9.772372209558111e-08
敬酒不吃吃罚酒	9.772372209558111e-08
数据共享	9.772372209558111e-08
敲掉	9.772372209558111e-08
敲诈勒索罪	9.772372209558111e-08
文子	9.772372209558111e-08
文弱	9.772372209558111e-08
料事如神	9.772372209558111e-08
斯二世	9.772372209558111e-08
斯巴鲁	9.772372209558111e-08
斯帕克斯	9.772372209558111e-08
新泻	9.772372209558111e-08
新浦	9.772372209558111e-08
新貌	9.772372209558111e-08
方山县	9.772372209558111e-08
施加影响	9.772372209558111e-08
旅游业者	9.772372209558111e-08
旗山	9.772372209558111e-08
无事	9.772372209558111e-08
无人不晓	9.772372209558111e-08
无敌手	9.772372209558111e-08
无极县	9.772372209558111e-08
无棣县	9.772372209558111e-08
无盖	9.772372209558111e-08
无线耳机	9.772372209558111e-08
旧体诗	9.772372209558111e-08
旧屋	9.772372209558111e-08
时隔多年	9.772372209558111e-08
明克	9.772372209558111e-08
明宣宗	9.772372209558111e-08
明戈	9.772372209558111e-08
易读	9.772372209558111e-08
星子县	9.772372209558111e-08
昺	9.772372209558111e-08
晚场	9.772372209558111e-08
普瑞	9.772372209558111e-08
普考	9.772372209558111e-08
暌	9.772372209558111e-08
更准	9.772372209558111e-08
更累	9.772372209558111e-08
曼恩	9.772372209558111e-08
曾纪泽	9.772372209558111e-08
最后在	9.772372209558111e-08
最热	9.772372209558111e-08
最顶	9.772372209558111e-08
月始	9.772372209558111e-08
月牙泉	9.772372209558111e-08
月经周期	9.772372209558111e-08
有开	9.772372209558111e-08
有效值	9.772372209558111e-08
有约在先	9.772372209558111e-08
服色	9.772372209558111e-08
朝不保夕	9.772372209558111e-08
朝鲜队	9.772372209558111e-08
木伦河	9.772372209558111e-08
木床	9.772372209558111e-08
木糖醇	9.772372209558111e-08
未减	9.772372209558111e-08
未分类	9.772372209558111e-08
未卜先知	9.772372209558111e-08
本世纪初	9.772372209558111e-08
本可	9.772372209558111e-08
朱祁钰	9.772372209558111e-08
朴成	9.772372209558111e-08
机关刊物	9.772372209558111e-08
机电工程	9.772372209558111e-08
杀身	9.772372209558111e-08
杂活	9.772372209558111e-08
杂锦	9.772372209558111e-08
李亮	9.772372209558111e-08
李佳薇	9.772372209558111e-08
李光	9.772372209558111e-08
李华	9.772372209558111e-08
李太后	9.772372209558111e-08
李太白	9.772372209558111e-08
李栋	9.772372209558111e-08
李玉堂	9.772372209558111e-08
李超	9.772372209558111e-08
杜德	9.772372209558111e-08
杧	9.772372209558111e-08
杨守敬	9.772372209558111e-08
松枝	9.772372209558111e-08
林枫	9.772372209558111e-08
林芝县	9.772372209558111e-08
标准间	9.772372209558111e-08
栖霞市	9.772372209558111e-08
桐梓县	9.772372209558111e-08
桐谷	9.772372209558111e-08
桑科	9.772372209558111e-08
桥断	9.772372209558111e-08
梅罗	9.772372209558111e-08
检举人	9.772372209558111e-08
检警	9.772372209558111e-08
楚楚动人	9.772372209558111e-08
概念设计	9.772372209558111e-08
榫卯	9.772372209558111e-08
横纹肌	9.772372209558111e-08
橘皮	9.772372209558111e-08
歌曲名	9.772372209558111e-08
正下	9.772372209558111e-08
武圣	9.772372209558111e-08
武城县	9.772372209558111e-08
武术队	9.772372209558111e-08
歪风邪气	9.772372209558111e-08
段誉	9.772372209558111e-08
